temp,feels_like,pressure,humidity,lat,lon,pm10,download_timestamp
3.27,2.16,1018,57,49.21675232954614,19.802564442853914,4.56,20260322_103324
1.29,-0.08,1018,57,49.21675232954614,19.842921816255497,4.56,20260322_103324
2.95,1.79,1018,57,49.21675232954614,19.88327918965708,4.56,20260322_103324
2.25,0.95,1018,57,49.21675232954614,19.923636563058665,4.56,20260322_103324
2.48,1.15,1018,57,49.21675232954614,19.963993936460252,4.56,20260322_103324
0.07,-1.69,1018,57,49.21675232954614,20.004351309861836,4.93,20260322_103324
3.06,1.58,1018,57,49.21675232954614,20.04470868326342,4.93,20260322_103324
4.41,1.38,1018,62,49.21675232954614,20.085066056665003,4.93,20260322_103324
0.74,-3.09,1018,62,49.21675232954614,20.125423430066586,4.93,20260322_103324
2.26,2.26,1018,58,49.23221953764683,19.76220706945233,4.34,20260322_103324
3.33,3.33,1018,58,49.23221953764683,19.802564442853914,4.56,20260322_103324
1.29,1.29,1018,58,49.23221953764683,19.842921816255497,4.56,20260322_103324
5.05,5.05,1018,58,49.23221953764683,19.88327918965708,4.56,20260322_103324
0.58,0.58,1018,58,49.23221953764683,19.923636563058665,4.56,20260322_103324
1.44,0.11,1018,58,49.23221953764683,19.963993936460252,4.56,20260322_103324
2.19,0.85,1018,58,49.23221953764683,20.004351309861836,4.93,20260322_103324
-0.52,-2.43,1018,57,49.23221953764683,20.04470868326342,4.93,20260322_103324
4.93,3.4,1018,62,49.23221953764683,20.085066056665003,4.93,20260322_103324
2.93,-0.42,1018,62,49.23221953764683,20.125423430066586,4.93,20260322_103324
2.26,2.26,1018,58,49.24768674574751,19.76220706945233,4.34,20260322_103324
3.33,3.33,1018,58,49.24768674574751,19.802564442853914,4.56,20260322_103324
1.29,1.29,1018,58,49.24768674574751,19.842921816255497,4.56,20260322_103324
5.05,5.05,1018,58,49.24768674574751,19.88327918965708,4.56,20260322_103324
1.4,1.4,1018,58,49.24768674574751,19.923636563058665,4.56,20260322_103324
3.67,2.63,1018,58,49.24768674574751,19.963993936460252,4.56,20260322_103324
2.71,1.44,1018,58,49.24768674574751,20.004351309861836,4.93,20260322_103324
1.7,0.11,1018,57,49.24768674574751,20.04470868326342,4.93,20260322_103324
4.23,2.59,1018,57,49.24768674574751,20.085066056665003,4.93,20260322_103324
4.95,3.2,1018,62,49.24768674574751,20.125423430066586,4.93,20260322_103324
5.0,5.0,1018,59,49.263153953848196,19.76220706945233,4.34,20260322_103324
3.15,3.15,1018,58,49.263153953848196,19.802564442853914,4.56,20260322_103324
4.65,4.65,1018,58,49.263153953848196,19.842921816255497,4.56,20260322_103324
5.51,5.51,1018,58,49.263153953848196,19.88327918965708,4.56,20260322_103324
4.05,4.05,1018,58,49.263153953848196,19.923636563058665,4.56,20260322_103324
4.5,4.5,1018,58,49.263153953848196,19.963993936460252,4.56,20260322_103324
5.14,4.33,1018,58,49.263153953848196,20.004351309861836,4.93,20260322_103324
4.31,3.2,1018,58,49.263153953848196,20.04470868326342,4.93,20260322_103324
4.72,3.19,1018,58,49.263153953848196,20.085066056665003,4.93,20260322_103324
5.86,4.28,1018,58,49.263153953848196,20.125423430066586,4.93,20260322_103324
6.34,6.34,1018,59,49.27862116194888,19.76220706945233,4.34,20260322_103324
4.98,4.98,1018,59,49.27862116194888,19.802564442853914,4.56,20260322_103324
5.66,5.66,1018,59,49.27862116194888,19.842921816255497,4.56,20260322_103324
6.05,6.05,1018,59,49.27862116194888,19.88327918965708,4.56,20260322_103324
6.04,6.04,1018,59,49.27862116194888,19.923636563058665,4.56,20260322_103324
6.8,6.8,1018,59,49.27862116194888,19.963993936460252,4.56,20260322_103324
5.86,5.86,1018,59,49.27862116194888,20.004351309861836,4.93,20260322_103324
5.49,4.65,1018,59,49.27862116194888,20.04470868326342,4.93,20260322_103324
6.53,5.34,1018,58,49.27862116194888,20.085066056665003,4.93,20260322_103324
6.58,5.14,1018,58,49.27862116194888,20.125423430066586,4.93,20260322_103324
6.34,6.34,1018,59,49.294088370049565,19.76220706945233,4.34,20260322_103324
4.98,4.98,1018,59,49.294088370049565,19.802564442853914,4.56,20260322_103324
5.66,5.66,1018,59,49.294088370049565,19.842921816255497,4.56,20260322_103324
6.05,6.05,1018,59,49.294088370049565,19.88327918965708,4.56,20260322_103324
6.04,6.04,1018,59,49.294088370049565,19.923636563058665,4.56,20260322_103324
6.69,6.69,1018,59,49.294088370049565,19.963993936460252,4.56,20260322_103324
6.97,6.97,1018,59,49.294088370049565,20.004351309861836,4.93,20260322_103324
6.75,6.08,1018,59,49.294088370049565,20.04470868326342,4.93,20260322_103324
6.9,5.77,1018,58,49.294088370049565,20.085066056665003,4.93,20260322_103324
7.01,5.64,1018,58,49.294088370049565,20.125423430066586,4.93,20260322_103324
6.22,6.22,1018,60,49.309555578150245,19.76220706945233,4.34,20260322_103324
5.61,5.61,1018,60,49.309555578150245,19.802564442853914,4.56,20260322_103324
6.44,6.44,1018,60,49.309555578150245,19.842921816255497,4.56,20260322_103324
5.35,5.35,1018,59,49.309555578150245,19.88327918965708,4.56,20260322_103324
5.35,5.35,1018,60,49.309555578150245,19.923636563058665,4.56,20260322_103324
5.56,5.56,1018,59,49.309555578150245,19.963993936460252,4.56,20260322_103324
7.05,7.05,1018,59,49.309555578150245,20.004351309861836,4.93,20260322_103324
7.19,6.64,1018,59,49.309555578150245,20.04470868326342,4.93,20260322_103324
6.18,4.95,1018,59,49.309555578150245,20.085066056665003,4.93,20260322_103324
6.38,4.92,1018,58,49.309555578150245,20.125423430066586,4.93,20260322_103324
